PRODUCT_KEY,PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRODUCT_STATUS,CREATED_AT,UPDATED_AT
1781,201505,Tata Decor Product 1505,Home,Decor,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1782,201506,Lakme Footwear Product 1506,Fashion,Footwear,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1783,201507,Nestle Women Product 1507,Fashion,Women,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1784,201508,Philips Accessories Product 1508,Electronics,Accessories,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1785,201509,Puma Men Product 1509,Fashion,Men,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1786,201510,Lg Laptops Product 1510,Electronics,Laptops,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1787,201511,Nike Beverages Product 1511,Grocery,Beverages,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1788,201512,Nike Furniture Product 1512,Home,Furniture,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1789,201513,Tata Furniture Product 1513,Home,Furniture,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1790,201514,Tata Skin Care Product 1514,Beauty,Skin Care,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1791,201515,Puma Men Product 1515,Fashion,Men,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1792,201516,Nestle Accessories Product 1516,Electronics,Accessories,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1793,201517,Sony Laptops Product 1517,Electronics,Laptops,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1794,201518,Nestle Laptops Product 1518,Electronics,Laptops,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1795,201519,Puma Women Product 1519,Fashion,Women,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1796,201520,Apple Accessories Product 1520,Electronics,Accessories,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1797,201521,Lg Personal Care Product 1521,Beauty,Personal Care,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1798,201522,Lakme Women Product 1522,Fashion,Women,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1799,201523,Adidas Men Product 1523,Fashion,Men,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1800,201524,Nike Furniture Product 1524,Home,Furniture,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1801,201525,Philips Kitchen Product 1525,Home,Kitchen,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1802,201526,Lakme Skin Care Product 1526,Beauty,Skin Care,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1803,201527,Samsung Staples Product 1527,Grocery,Staples,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1804,201528,Lg Furniture Product 1528,Home,Furniture,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1805,201529,Puma Snacks Product 1529,Grocery,Snacks,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1806,201530,Philips Women Product 1530,Fashion,Women,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1807,201531,Tata Beverages Product 1531,Grocery,Beverages,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1808,201532,Adidas Beverages Product 1532,Grocery,Beverages,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1809,201533,Apple Footwear Product 1533,Fashion,Footwear,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1810,201534,Samsung Decor Product 1534,Home,Decor,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1811,201535,Philips Footwear Product 1535,Fashion,Footwear,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1812,201536,Adidas Men Product 1536,Fashion,Men,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1813,201537,Prestige Furniture Product 1537,Home,Furniture,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1814,201538,Lg Snacks Product 1538,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1815,201539,Nike Women Product 1539,Fashion,Women,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1816,201540,Lg Beverages Product 1540,Grocery,Beverages,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1817,201541,Puma Footwear Product 1541,Fashion,Footwear,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1818,201542,Tata Men Product 1542,Fashion,Men,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1819,201543,Sony Footwear Product 1543,Fashion,Footwear,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1820,201544,Apple Staples Product 1544,Grocery,Staples,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1821,201545,Tata Mobiles Product 1545,Electronics,Mobiles,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1822,201546,Puma Hair Care Product 1546,Beauty,Hair Care,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1823,201547,Nike Furniture Product 1547,Home,Furniture,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1824,201548,Tata Beverages Product 1548,Grocery,Beverages,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1825,201549,Tata Men Product 1549,Fashion,Men,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1826,201550,Adidas Skin Care Product 1550,Beauty,Skin Care,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1827,201551,Sony Women Product 1551,Fashion,Women,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1828,201552,Prestige Personal Care Product 1552,Beauty,Personal Care,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1829,201553,Tata Snacks Product 1553,Grocery,Snacks,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1830,201554,Puma Mobiles Product 1554,Electronics,Mobiles,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1831,201555,Lg Accessories Product 1555,Electronics,Accessories,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1832,201556,Nike Mobiles Product 1556,Electronics,Mobiles,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1833,201557,Lg Men Product 1557,Fashion,Men,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1834,201558,Lg Personal Care Product 1558,Beauty,Personal Care,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1835,201559,Philips Men Product 1559,Fashion,Men,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1836,201560,Nike Laptops Product 1560,Electronics,Laptops,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1837,201561,Adidas Beverages Product 1561,Grocery,Beverages,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1838,201562,Philips Snacks Product 1562,Grocery,Snacks,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1839,201563,Prestige Personal Care Product 1563,Beauty,Personal Care,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1840,201564,Nike Staples Product 1564,Grocery,Staples,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1841,201565,Adidas Footwear Product 1565,Fashion,Footwear,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1842,201566,Tata Hair Care Product 1566,Beauty,Hair Care,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1843,201567,Sony Men Product 1567,Fashion,Men,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1844,201568,Prestige Footwear Product 1568,Fashion,Footwear,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1845,201569,Apple Accessories Product 1569,Electronics,Accessories,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1846,201570,Puma Skin Care Product 1570,Beauty,Skin Care,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1847,201571,Tata Decor Product 1571,Home,Decor,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1848,201572,Samsung Laptops Product 1572,Electronics,Laptops,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1849,201573,Philips Snacks Product 1573,Grocery,Snacks,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1850,201574,Apple Beverages Product 1574,Grocery,Beverages,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1851,201575,Sony Mobiles Product 1575,Electronics,Mobiles,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1852,201576,Sony Women Product 1576,Fashion,Women,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1853,201577,Nestle Accessories Product 1577,Electronics,Accessories,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1854,201578,Philips Decor Product 1578,Home,Decor,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1855,201579,Tata Footwear Product 1579,Fashion,Footwear,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1856,201580,Sony Hair Care Product 1580,Beauty,Hair Care,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1857,201581,Samsung Accessories Product 1581,Electronics,Accessories,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1858,201582,Lg Women Product 1582,Fashion,Women,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1859,201583,Apple Kitchen Product 1583,Home,Kitchen,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1860,201584,Lg Women Product 1584,Fashion,Women,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1861,201585,Adidas Personal Care Product 1585,Beauty,Personal Care,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1862,201586,Nestle Decor Product 1586,Home,Decor,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1863,201587,Prestige Beverages Product 1587,Grocery,Beverages,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1864,201588,Tata Women Product 1588,Fashion,Women,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1865,201589,Philips Decor Product 1589,Home,Decor,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1866,201590,Sony Skin Care Product 1590,Beauty,Skin Care,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1867,201591,Tata Personal Care Product 1591,Beauty,Personal Care,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1868,201592,Lakme Furniture Product 1592,Home,Furniture,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1869,201593,Puma Staples Product 1593,Grocery,Staples,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1870,201594,Puma Men Product 1594,Fashion,Men,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1871,201595,Nestle Accessories Product 1595,Electronics,Accessories,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1872,201596,Adidas Accessories Product 1596,Electronics,Accessories,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1873,201597,Philips Furniture Product 1597,Home,Furniture,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1874,201598,Prestige Personal Care Product 1598,Beauty,Personal Care,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1875,201599,Lg Snacks Product 1599,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1876,201600,Nestle Furniture Product 1600,Home,Furniture,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1877,201601,Prestige Kitchen Product 1601,Home,Kitchen,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1878,201602,Adidas Snacks Product 1602,Grocery,Snacks,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1879,201603,Philips Furniture Product 1603,Home,Furniture,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1880,201604,Samsung Beverages Product 1604,Grocery,Beverages,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1881,201605,Sony Laptops Product 1605,Electronics,Laptops,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1882,201606,Sony Kitchen Product 1606,Home,Kitchen,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1883,201607,Lg Staples Product 1607,Grocery,Staples,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1884,201608,Nestle Laptops Product 1608,Electronics,Laptops,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1885,201609,Apple Accessories Product 1609,Electronics,Accessories,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1886,201610,Sony Laptops Product 1610,Electronics,Laptops,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1887,201611,Lg Hair Care Product 1611,Beauty,Hair Care,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1888,201612,Nestle Snacks Product 1612,Grocery,Snacks,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1889,201613,Adidas Mobiles Product 1613,Electronics,Mobiles,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1890,201614,Sony Staples Product 1614,Grocery,Staples,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1891,201615,Sony Accessories Product 1615,Electronics,Accessories,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1892,201616,Prestige Men Product 1616,Fashion,Men,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1893,201617,Apple Staples Product 1617,Grocery,Staples,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1894,201618,Lg Beverages Product 1618,Grocery,Beverages,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1895,201619,Nike Staples Product 1619,Grocery,Staples,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1896,201620,Puma Decor Product 1620,Home,Decor,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1897,201621,Sony Kitchen Product 1621,Home,Kitchen,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1898,201622,Philips Mobiles Product 1622,Electronics,Mobiles,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1899,201623,Nestle Accessories Product 1623,Electronics,Accessories,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1900,201624,Adidas Hair Care Product 1624,Beauty,Hair Care,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1901,201625,Samsung Men Product 1625,Fashion,Men,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1902,201626,Apple Staples Product 1626,Grocery,Staples,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1903,201627,Puma Furniture Product 1627,Home,Furniture,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1904,201628,Apple Furniture Product 1628,Home,Furniture,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1905,201629,Lakme Personal Care Product 1629,Beauty,Personal Care,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1906,201630,Nike Kitchen Product 1630,Home,Kitchen,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1907,201631,Nike Snacks Product 1631,Grocery,Snacks,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1908,201632,Philips Hair Care Product 1632,Beauty,Hair Care,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1909,201633,Lakme Beverages Product 1633,Grocery,Beverages,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1910,201634,Prestige Skin Care Product 1634,Beauty,Skin Care,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1911,201635,Sony Skin Care Product 1635,Beauty,Skin Care,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1912,201636,Nike Footwear Product 1636,Fashion,Footwear,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1913,201637,Samsung Personal Care Product 1637,Beauty,Personal Care,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1914,201638,Philips Furniture Product 1638,Home,Furniture,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1915,201639,Philips Women Product 1639,Fashion,Women,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1916,201640,Samsung Furniture Product 1640,Home,Furniture,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1917,201641,Sony Hair Care Product 1641,Beauty,Hair Care,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1918,201642,Samsung Snacks Product 1642,Grocery,Snacks,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1919,201643,Lakme Laptops Product 1643,Electronics,Laptops,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1920,201644,Nestle Decor Product 1644,Home,Decor,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1921,201645,Philips Kitchen Product 1645,Home,Kitchen,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1922,201646,Adidas Personal Care Product 1646,Beauty,Personal Care,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1923,201647,Apple Decor Product 1647,Home,Decor,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1924,201648,Adidas Personal Care Product 1648,Beauty,Personal Care,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1925,201649,Lakme Women Product 1649,Fashion,Women,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1926,201650,Samsung Accessories Product 1650,Electronics,Accessories,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1927,201651,Adidas Mobiles Product 1651,Electronics,Mobiles,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1928,201652,Tata Snacks Product 1652,Grocery,Snacks,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1929,201653,Sony Staples Product 1653,Grocery,Staples,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1930,201654,Lg Staples Product 1654,Grocery,Staples,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1931,201655,Lakme Staples Product 1655,Grocery,Staples,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1932,201656,Philips Skin Care Product 1656,Beauty,Skin Care,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1933,201657,Prestige Footwear Product 1657,Fashion,Footwear,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1934,201658,Puma Snacks Product 1658,Grocery,Snacks,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1935,201659,Tata Snacks Product 1659,Grocery,Snacks,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1936,201660,Apple Snacks Product 1660,Grocery,Snacks,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1937,201661,Tata Footwear Product 1661,Fashion,Footwear,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1938,201662,Prestige Men Product 1662,Fashion,Men,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1939,201663,Lg Mobiles Product 1663,Electronics,Mobiles,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1940,201664,Tata Hair Care Product 1664,Beauty,Hair Care,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1941,201665,Lakme Furniture Product 1665,Home,Furniture,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1942,201666,Puma Laptops Product 1666,Electronics,Laptops,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1943,201667,Nike Beverages Product 1667,Grocery,Beverages,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1944,201668,Lg Personal Care Product 1668,Beauty,Personal Care,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1945,201669,Nestle Skin Care Product 1669,Beauty,Skin Care,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1946,201670,Apple Hair Care Product 1670,Beauty,Hair Care,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1947,201671,Tata Hair Care Product 1671,Beauty,Hair Care,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1948,201672,Samsung Men Product 1672,Fashion,Men,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1949,201673,Samsung Hair Care Product 1673,Beauty,Hair Care,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1950,201674,Apple Hair Care Product 1674,Beauty,Hair Care,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1951,201675,Nestle Skin Care Product 1675,Beauty,Skin Care,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1952,201676,Adidas Laptops Product 1676,Electronics,Laptops,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1953,201677,Lakme Women Product 1677,Fashion,Women,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1954,201678,Sony Accessories Product 1678,Electronics,Accessories,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1955,201679,Puma Decor Product 1679,Home,Decor,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1956,201680,Lg Snacks Product 1680,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1957,201681,Lakme Laptops Product 1681,Electronics,Laptops,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1958,201682,Philips Men Product 1682,Fashion,Men,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1959,201683,Lakme Skin Care Product 1683,Beauty,Skin Care,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1960,201684,Lg Skin Care Product 1684,Beauty,Skin Care,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1961,201685,Prestige Laptops Product 1685,Electronics,Laptops,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1962,201686,Philips Women Product 1686,Fashion,Women,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1963,201687,Philips Beverages Product 1687,Grocery,Beverages,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1964,201688,Adidas Women Product 1688,Fashion,Women,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1965,201689,Puma Beverages Product 1689,Grocery,Beverages,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1966,201690,Lg Kitchen Product 1690,Home,Kitchen,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1967,201691,Samsung Skin Care Product 1691,Beauty,Skin Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1968,201692,Philips Decor Product 1692,Home,Decor,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1969,201693,Tata Furniture Product 1693,Home,Furniture,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1970,201694,Nike Footwear Product 1694,Fashion,Footwear,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1971,201695,Apple Staples Product 1695,Grocery,Staples,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1972,201696,Adidas Beverages Product 1696,Grocery,Beverages,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1973,201697,Prestige Footwear Product 1697,Fashion,Footwear,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1974,201698,Nike Accessories Product 1698,Electronics,Accessories,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1975,201699,Tata Furniture Product 1699,Home,Furniture,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1976,201700,Sony Accessories Product 1700,Electronics,Accessories,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
