PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,UNIT_PRICE,COST_PRICE,PRODUCT_STATUS,CREATED_DATE,UPDATED_DATE
201461,Nike Hair Care Product 1461,Beauty,Hair Care,Nike,1029.42,500.72,ACTIVE,2024-12-02 21:00:00,2025-02-17 21:00:00
201462,Adidas Hair Care Product 1462,Beauty,Hair Care,Adidas,55206.63,40564.67,INACTIVE,2024-12-20 10:00:00,2025-06-05 10:00:00
201463,Puma Staples Product 1463,Grocery,Staples,Puma,76621.75,58371.26,INACTIVE,2024-01-06 19:00:00,2024-04-05 19:00:00
201464,Nike Decor Product 1464,Home,Decor,Nike,42553.45,21419.56,DISCONTINUED,2025-01-18 01:00:00,2025-09-01 01:00:00
201465,Adidas Footwear Product 1465,Fashion,Footwear,Adidas,48093.64,31360.51,ACTIVE,2024-03-07 14:00:00,2024-09-28 14:00:00
201466,Apple Beverages Product 1466,Grocery,Beverages,Apple,28901.03,14805.52,DISCONTINUED,2024-06-19 05:00:00,2024-06-19 05:00:00
201467,Lakme Skin Care Product 1467,Beauty,Skin Care,Lakme,69162.35,39300.13,DISCONTINUED,2023-04-12 16:00:00,2023-09-21 16:00:00
201468,Lakme Mobiles Product 1468,Electronics,Mobiles,Lakme,20257.13,10029.09,DISCONTINUED,2024-02-19 21:00:00,2024-04-13 21:00:00
201469,Samsung Snacks Product 1469,Grocery,Snacks,Samsung,88247.83,57572.62,DISCONTINUED,2023-02-03 10:00:00,2023-11-28 10:00:00
201470,Nike Kitchen Product 1470,Home,Kitchen,Nike,99730.8,54267.17,ACTIVE,2025-05-23 14:00:00,2025-12-14 14:00:00
201471,Nike Footwear Product 1471,Fashion,Footwear,Nike,48208.13,25628.98,DISCONTINUED,2023-05-30 03:00:00,2023-11-18 03:00:00
201472,Apple Kitchen Product 1472,Home,Kitchen,Apple,78052.37,62719.98,ACTIVE,2024-03-10 05:00:00,2024-08-11 05:00:00
201473,Samsung Accessories Product 1473,Electronics,Accessories,Samsung,76584.1,37955.15,INACTIVE,2024-06-04 12:00:00,2024-06-12 12:00:00
201474,Sony Staples Product 1474,Grocery,Staples,Sony,91085.36,51892.14,DISCONTINUED,2023-01-07 15:00:00,2023-07-26 15:00:00
201475,Puma Laptops Product 1475,Electronics,Laptops,Puma,66623.65,53427.5,DISCONTINUED,2024-02-22 03:00:00,2024-06-16 03:00:00
201476,Adidas Hair Care Product 1476,Beauty,Hair Care,Adidas,867.69,576.96,INACTIVE,2024-09-29 04:00:00,2024-12-01 04:00:00
201477,Nike Footwear Product 1477,Fashion,Footwear,Nike,13034.88,8699.12,INACTIVE,2025-03-22 08:00:00,2025-12-25 08:00:00
201478,Apple Staples Product 1478,Grocery,Staples,Apple,37860.61,23961.13,ACTIVE,2023-09-02 11:00:00,2024-02-26 11:00:00
201479,Nestle Accessories Product 1479,Electronics,Accessories,Nestle,99572.47,87269.81,DISCONTINUED,2025-03-21 21:00:00,2025-06-03 21:00:00
201480,Prestige Kitchen Product 1480,Home,Kitchen,Prestige,26432.51,18388.03,INACTIVE,2024-09-01 06:00:00,2025-06-21 06:00:00
201481,Nike Staples Product 1481,Grocery,Staples,Nike,32028.96,22766.36,DISCONTINUED,2024-05-15 02:00:00,2025-01-10 02:00:00
201482,Nestle Accessories Product 1482,Electronics,Accessories,Nestle,45038.92,20925.43,DISCONTINUED,2025-02-14 18:00:00,2025-07-03 18:00:00
201483,Nike Kitchen Product 1483,Home,Kitchen,Nike,93581.14,43048.1,ACTIVE,2023-10-11 05:00:00,2024-02-26 05:00:00
201484,Nestle Women Product 1484,Fashion,Women,Nestle,29111.22,19759.17,INACTIVE,2023-05-03 23:00:00,2023-10-24 23:00:00
201485,Nike Beverages Product 1485,Grocery,Beverages,Nike,60734.43,30140.12,ACTIVE,2023-05-22 10:00:00,2024-02-28 10:00:00
201486,Apple Footwear Product 1486,Fashion,Footwear,Apple,51761.9,40884.55,INACTIVE,2023-03-04 09:00:00,2023-06-30 09:00:00
201487,Tata Men Product 1487,Fashion,Men,Tata,31703.42,17976.97,INACTIVE,2025-01-01 22:00:00,2025-10-06 22:00:00
201488,Sony Snacks Product 1488,Grocery,Snacks,Sony,97302.82,76551.92,ACTIVE,2023-05-06 03:00:00,2023-06-11 03:00:00
201489,LG Accessories Product 1489,Electronics,Accessories,LG,35277.24,25054.69,DISCONTINUED,2023-03-20 14:00:00,2023-07-05 14:00:00
201490,Prestige Furniture Product 1490,Home,Furniture,Prestige,87499.07,58468.17,DISCONTINUED,2024-01-06 03:00:00,2024-09-14 03:00:00
201491,Prestige Men Product 1491,Fashion,Men,Prestige,33732.08,24667.45,DISCONTINUED,2023-01-14 05:00:00,2023-03-25 05:00:00
201492,Puma Laptops Product 1492,Electronics,Laptops,Puma,83174.77,39750.26,ACTIVE,2023-06-17 22:00:00,2024-02-23 22:00:00
201493,Sony Furniture Product 1493,Home,Furniture,Sony,62535.22,37953.24,DISCONTINUED,2024-10-18 00:00:00,2024-12-22 00:00:00
201494,Nestle Beverages Product 1494,Grocery,Beverages,Nestle,41237.55,29531.77,INACTIVE,2024-11-12 06:00:00,2025-06-10 06:00:00
201495,Adidas Laptops Product 1495,Electronics,Laptops,Adidas,13822.85,7865.21,ACTIVE,2023-09-02 03:00:00,2024-02-01 03:00:00
201496,Sony Women Product 1496,Fashion,Women,Sony,5819.68,4367.8,DISCONTINUED,2024-11-05 01:00:00,2025-03-20 01:00:00
201497,Lakme Decor Product 1497,Home,Decor,Lakme,49747.17,32488.23,ACTIVE,2023-10-27 03:00:00,2023-12-26 03:00:00
201498,Adidas Laptops Product 1498,Electronics,Laptops,Adidas,54960.44,40415.4,INACTIVE,2024-10-02 00:00:00,2025-04-18 00:00:00
201499,Lakme Hair Care Product 1499,Beauty,Hair Care,Lakme,60998.1,45287.97,DISCONTINUED,2024-08-06 17:00:00,2024-08-23 17:00:00
201500,Adidas Beverages Product 1500,Grocery,Beverages,Adidas,56651.93,47017.81,ACTIVE,2023-03-27 23:00:00,2023-10-01 23:00:00
201501,Tata Decor Product 1501,Home,Decor,Tata,93357.71,56289.12,DISCONTINUED,2023-02-17 10:00:00,2023-05-29 10:00:00
201502,Lakme Beverages Product 1502,Grocery,Beverages,Lakme,43916.84,22209.8,DISCONTINUED,2024-07-06 08:00:00,2024-11-09 08:00:00
201503,Samsung Kitchen Product 1503,Home,Kitchen,Samsung,19237.79,10629.4,DISCONTINUED,2023-05-22 10:00:00,2023-10-01 10:00:00
201504,Sony Staples Product 1504,Grocery,Staples,Sony,37407.47,17135.31,DISCONTINUED,2023-05-17 18:00:00,2023-09-05 18:00:00
201505,Tata Decor Product 1505,Home,Decor,Tata,65454.76,34554.98,INACTIVE,2024-05-01 10:00:00,2024-05-10 10:00:00
201506,Lakme Footwear Product 1506,Fashion,Footwear,Lakme,38587.22,33003.51,INACTIVE,2024-11-14 09:00:00,2025-01-05 09:00:00
201507,Nestle Women Product 1507,Fashion,Women,Nestle,62272.34,36581.42,ACTIVE,2025-01-11 09:00:00,2025-04-09 09:00:00
201508,Philips Accessories Product 1508,Electronics,Accessories,Philips,6343.92,5136.21,ACTIVE,2023-08-28 12:00:00,2023-10-30 12:00:00
201509,Puma Men Product 1509,Fashion,Men,Puma,23405.53,16226.38,INACTIVE,2025-05-30 02:00:00,2025-12-30 02:00:00
201510,LG Laptops Product 1510,Electronics,Laptops,LG,59657.56,34578.22,DISCONTINUED,2023-03-03 16:00:00,2023-04-25 16:00:00
201511,Nike Beverages Product 1511,Grocery,Beverages,Nike,23216.28,10788.56,DISCONTINUED,2023-07-13 15:00:00,2024-05-05 15:00:00
201512,Nike Furniture Product 1512,Home,Furniture,Nike,91994.98,81045.64,ACTIVE,2023-11-18 10:00:00,2024-05-19 10:00:00
201513,Tata Furniture Product 1513,Home,Furniture,Tata,59259.17,45076.56,ACTIVE,2023-11-17 20:00:00,2024-02-21 20:00:00
201514,Tata Skin Care Product 1514,Beauty,Skin Care,Tata,79668.89,53706.75,DISCONTINUED,2024-08-29 02:00:00,2024-09-05 02:00:00
201515,Puma Men Product 1515,Fashion,Men,Puma,20179.89,16748.21,DISCONTINUED,2024-01-07 19:00:00,2024-08-15 19:00:00
201516,Nestle Accessories Product 1516,Electronics,Accessories,Nestle,58820.03,35502.68,DISCONTINUED,2024-10-29 00:00:00,2025-04-15 00:00:00
201517,Sony Laptops Product 1517,Electronics,Laptops,Sony,40146.72,34685.66,ACTIVE,2023-11-11 05:00:00,2024-02-01 05:00:00
201518,Nestle Laptops Product 1518,Electronics,Laptops,Nestle,79718.24,37638.61,ACTIVE,2024-01-01 22:00:00,2024-07-20 22:00:00
201519,Puma Women Product 1519,Fashion,Women,Puma,13731.73,10371.1,ACTIVE,2023-04-05 10:00:00,2024-01-25 10:00:00
201520,Apple Accessories Product 1520,Electronics,Accessories,Apple,88772.57,61997.23,INACTIVE,2023-05-25 06:00:00,2023-06-18 06:00:00
201521,LG Personal Care Product 1521,Beauty,Personal Care,LG,22658.03,12729.56,INACTIVE,2024-04-12 15:00:00,2024-06-03 15:00:00
201522,Lakme Women Product 1522,Fashion,Women,Lakme,53113.85,24706.58,ACTIVE,2023-03-10 11:00:00,2023-12-18 11:00:00
201523,Adidas Men Product 1523,Fashion,Men,Adidas,45036.26,32148.45,DISCONTINUED,2024-08-14 13:00:00,2024-10-03 13:00:00
201524,Nike Furniture Product 1524,Home,Furniture,Nike,71462.0,38809.74,DISCONTINUED,2024-12-03 05:00:00,2025-07-17 05:00:00
201525,Philips Kitchen Product 1525,Home,Kitchen,Philips,95167.91,60900.68,INACTIVE,2025-06-12 13:00:00,2025-11-09 13:00:00
201526,Lakme Skin Care Product 1526,Beauty,Skin Care,Lakme,49046.65,43031.65,ACTIVE,2023-08-19 12:00:00,2024-06-13 12:00:00
201527,Samsung Staples Product 1527,Grocery,Staples,Samsung,17463.09,9418.72,INACTIVE,2024-01-13 05:00:00,2024-03-09 05:00:00
201528,LG Furniture Product 1528,Home,Furniture,LG,58346.43,30832.32,ACTIVE,2023-07-29 12:00:00,2024-02-14 12:00:00
201529,Puma Snacks Product 1529,Grocery,Snacks,Puma,55170.12,30646.5,INACTIVE,2023-08-16 18:00:00,2024-04-04 18:00:00
201530,Philips Women Product 1530,Fashion,Women,Philips,76384.15,42649.46,ACTIVE,2023-07-29 21:00:00,2024-05-08 21:00:00
201531,Tata Beverages Product 1531,Grocery,Beverages,Tata,37405.46,29318.29,INACTIVE,2023-04-08 12:00:00,2023-05-07 12:00:00
201532,Adidas Beverages Product 1532,Grocery,Beverages,Adidas,71328.42,48832.07,ACTIVE,2024-09-26 15:00:00,2025-05-09 15:00:00
201533,Apple Footwear Product 1533,Fashion,Footwear,Apple,29039.68,21035.85,INACTIVE,2023-01-12 19:00:00,2023-08-19 19:00:00
201534,Samsung Decor Product 1534,Home,Decor,Samsung,80905.27,46393.94,ACTIVE,2024-09-17 12:00:00,2024-12-01 12:00:00
201535,Philips Footwear Product 1535,Fashion,Footwear,Philips,21564.24,15069.06,DISCONTINUED,2024-01-01 17:00:00,2024-06-06 17:00:00
201536,Adidas Men Product 1536,Fashion,Men,Adidas,92905.76,51481.0,DISCONTINUED,2025-01-26 03:00:00,2025-07-17 03:00:00
201537,Prestige Furniture Product 1537,Home,Furniture,Prestige,6525.9,4337.1,ACTIVE,2023-09-18 07:00:00,2023-11-29 07:00:00
201538,LG Snacks Product 1538,Grocery,Snacks,LG,14146.32,12149.05,DISCONTINUED,2025-05-15 23:00:00,2025-07-05 23:00:00
201539,Nike Women Product 1539,Fashion,Women,Nike,95933.8,55271.0,INACTIVE,2024-12-25 15:00:00,2025-06-12 15:00:00
201540,LG Beverages Product 1540,Grocery,Beverages,LG,42005.6,29050.26,ACTIVE,2024-03-09 23:00:00,2024-10-25 23:00:00
201541,Puma Footwear Product 1541,Fashion,Footwear,Puma,45741.61,30517.16,INACTIVE,2024-10-21 04:00:00,2025-07-17 04:00:00
201542,Tata Men Product 1542,Fashion,Men,Tata,72679.62,54066.98,ACTIVE,2025-02-15 11:00:00,2025-07-11 11:00:00
201543,Sony Footwear Product 1543,Fashion,Footwear,Sony,53552.0,35085.73,INACTIVE,2024-09-05 22:00:00,2025-02-06 22:00:00
201544,Apple Staples Product 1544,Grocery,Staples,Apple,91230.31,64660.8,DISCONTINUED,2023-04-21 09:00:00,2023-11-08 09:00:00
201545,Tata Mobiles Product 1545,Electronics,Mobiles,Tata,72415.19,40895.56,ACTIVE,2023-12-26 00:00:00,2024-10-02 00:00:00
201546,Puma Hair Care Product 1546,Beauty,Hair Care,Puma,52647.1,41813.16,ACTIVE,2024-03-25 22:00:00,2025-01-12 22:00:00
201547,Nike Furniture Product 1547,Home,Furniture,Nike,86703.55,66043.54,ACTIVE,2024-05-15 01:00:00,2024-08-02 01:00:00
201548,Tata Beverages Product 1548,Grocery,Beverages,Tata,58507.34,31651.82,INACTIVE,2024-05-21 11:00:00,2024-06-05 11:00:00
201549,Tata Men Product 1549,Fashion,Men,Tata,39517.54,25193.24,ACTIVE,2025-02-18 05:00:00,2025-05-15 05:00:00
201550,Adidas Skin Care Product 1550,Beauty,Skin Care,Adidas,72435.69,56264.89,DISCONTINUED,2023-01-24 13:00:00,2023-01-28 13:00:00
201551,Sony Women Product 1551,Fashion,Women,Sony,55090.43,28491.05,DISCONTINUED,2023-12-27 04:00:00,2024-01-24 04:00:00
201552,Prestige Personal Care Product 1552,Beauty,Personal Care,Prestige,48005.08,36685.23,INACTIVE,2024-07-20 15:00:00,2024-09-25 15:00:00
201553,Tata Snacks Product 1553,Grocery,Snacks,Tata,73637.88,37126.48,DISCONTINUED,2023-03-07 23:00:00,2023-09-10 23:00:00
201554,Puma Mobiles Product 1554,Electronics,Mobiles,Puma,2534.47,1834.97,DISCONTINUED,2024-07-12 17:00:00,2024-08-29 17:00:00
201555,LG Accessories Product 1555,Electronics,Accessories,LG,36502.47,17208.49,INACTIVE,2024-05-14 07:00:00,2024-05-23 07:00:00
201556,Nike Mobiles Product 1556,Electronics,Mobiles,Nike,61884.99,38817.66,INACTIVE,2023-02-10 13:00:00,2023-09-23 13:00:00
201557,LG Men Product 1557,Fashion,Men,LG,74404.69,66374.7,ACTIVE,2024-03-03 22:00:00,2024-04-21 22:00:00
201558,LG Personal Care Product 1558,Beauty,Personal Care,LG,986.44,634.31,ACTIVE,2024-05-24 20:00:00,2025-02-12 20:00:00
201559,Philips Men Product 1559,Fashion,Men,Philips,539.45,406.12,INACTIVE,2024-10-28 16:00:00,2025-05-15 16:00:00
201560,Nike Laptops Product 1560,Electronics,Laptops,Nike,27375.12,13614.85,INACTIVE,2024-01-13 13:00:00,2024-06-22 13:00:00
201561,Adidas Beverages Product 1561,Grocery,Beverages,Adidas,12417.01,9441.37,INACTIVE,2023-09-03 05:00:00,2024-02-03 05:00:00
201562,Philips Snacks Product 1562,Grocery,Snacks,Philips,97104.55,48698.19,DISCONTINUED,2024-11-16 14:00:00,2025-01-05 14:00:00
201563,Prestige Personal Care Product 1563,Beauty,Personal Care,Prestige,80604.76,38216.46,DISCONTINUED,2023-11-27 16:00:00,2024-08-29 16:00:00
201564,Nike Staples Product 1564,Grocery,Staples,Nike,44881.52,28882.97,ACTIVE,2024-11-19 19:00:00,2025-03-11 19:00:00
201565,Adidas Footwear Product 1565,Fashion,Footwear,Adidas,7954.63,6422.44,INACTIVE,2023-10-19 00:00:00,2024-05-08 00:00:00
201566,Tata Hair Care Product 1566,Beauty,Hair Care,Tata,88308.96,41601.16,DISCONTINUED,2024-11-01 10:00:00,2025-07-24 10:00:00
201567,Sony Men Product 1567,Fashion,Men,Sony,24498.85,14981.81,INACTIVE,2025-01-05 14:00:00,2025-03-10 14:00:00
201568,Prestige Footwear Product 1568,Fashion,Footwear,Prestige,80764.71,66213.38,INACTIVE,2025-04-03 04:00:00,2025-09-11 04:00:00
201569,Apple Accessories Product 1569,Electronics,Accessories,Apple,16900.41,10557.34,INACTIVE,2023-10-08 20:00:00,2023-12-07 20:00:00
201570,Puma Skin Care Product 1570,Beauty,Skin Care,Puma,40015.04,20435.4,DISCONTINUED,2024-10-20 02:00:00,2025-02-23 02:00:00
201571,Tata Decor Product 1571,Home,Decor,Tata,23240.76,20301.87,DISCONTINUED,2023-01-30 18:00:00,2023-02-12 18:00:00
201572,Samsung Laptops Product 1572,Electronics,Laptops,Samsung,21332.67,16604.98,ACTIVE,2025-03-15 11:00:00,2025-10-04 11:00:00
201573,Philips Snacks Product 1573,Grocery,Snacks,Philips,9525.03,5133.02,ACTIVE,2024-02-18 08:00:00,2024-06-24 08:00:00
201574,Apple Beverages Product 1574,Grocery,Beverages,Apple,60009.3,49101.01,DISCONTINUED,2025-06-11 12:00:00,2026-02-27 12:00:00
201575,Sony Mobiles Product 1575,Electronics,Mobiles,Sony,40710.45,21132.89,INACTIVE,2025-03-13 18:00:00,2025-09-12 18:00:00
201576,Sony Women Product 1576,Fashion,Women,Sony,53641.95,25704.49,INACTIVE,2023-02-17 17:00:00,2023-07-15 17:00:00
201577,Nestle Accessories Product 1577,Electronics,Accessories,Nestle,59760.3,37969.65,ACTIVE,2023-02-12 09:00:00,2023-06-27 09:00:00
201578,Philips Decor Product 1578,Home,Decor,Philips,3374.19,3012.32,DISCONTINUED,2023-08-31 13:00:00,2024-01-03 13:00:00
201579,Tata Footwear Product 1579,Fashion,Footwear,Tata,66839.87,59147.22,INACTIVE,2025-06-17 19:00:00,2026-01-20 19:00:00
201580,Sony Hair Care Product 1580,Beauty,Hair Care,Sony,36480.01,17081.5,ACTIVE,2023-11-25 13:00:00,2023-12-11 13:00:00
201581,Samsung Accessories Product 1581,Electronics,Accessories,Samsung,93361.78,77349.77,DISCONTINUED,2023-09-14 04:00:00,2023-11-16 04:00:00
201582,LG Women Product 1582,Fashion,Women,LG,20478.92,14486.69,DISCONTINUED,2024-03-29 22:00:00,2024-07-16 22:00:00
201583,Apple Kitchen Product 1583,Home,Kitchen,Apple,7905.28,3793.62,INACTIVE,2023-05-25 00:00:00,2023-07-27 00:00:00
201584,LG Women Product 1584,Fashion,Women,LG,58324.98,38000.75,INACTIVE,2024-01-31 12:00:00,2024-05-29 12:00:00
201585,Adidas Personal Care Product 1585,Beauty,Personal Care,Adidas,39054.97,34219.02,DISCONTINUED,2025-05-13 12:00:00,2025-07-25 12:00:00
201586,Nestle Decor Product 1586,Home,Decor,Nestle,39009.63,35042.94,INACTIVE,2023-06-27 19:00:00,2023-09-20 19:00:00
201587,Prestige Beverages Product 1587,Grocery,Beverages,Prestige,40004.6,22530.56,INACTIVE,2023-09-06 01:00:00,2023-09-24 01:00:00
201588,Tata Women Product 1588,Fashion,Women,Tata,63238.28,32865.12,ACTIVE,2024-12-09 22:00:00,2025-01-29 22:00:00
201589,Philips Decor Product 1589,Home,Decor,Philips,82373.1,68591.56,ACTIVE,2025-05-22 03:00:00,2026-02-09 03:00:00
201590,Sony Skin Care Product 1590,Beauty,Skin Care,Sony,89524.91,71735.3,INACTIVE,2023-02-21 17:00:00,2023-07-19 17:00:00
201591,Tata Personal Care Product 1591,Beauty,Personal Care,Tata,24627.14,22098.07,INACTIVE,2024-02-12 14:00:00,2024-04-20 14:00:00
201592,Lakme Furniture Product 1592,Home,Furniture,Lakme,85200.28,63770.06,ACTIVE,2023-09-22 14:00:00,2024-02-01 14:00:00
201593,Puma Staples Product 1593,Grocery,Staples,Puma,56570.52,34165.28,INACTIVE,2024-05-15 20:00:00,2024-06-29 20:00:00
201594,Puma Men Product 1594,Fashion,Men,Puma,48308.42,27869.96,INACTIVE,2023-11-11 12:00:00,2024-01-25 12:00:00
201595,Nestle Accessories Product 1595,Electronics,Accessories,Nestle,2396.17,1364.35,DISCONTINUED,2024-05-09 15:00:00,2024-08-20 15:00:00
201596,Adidas Accessories Product 1596,Electronics,Accessories,Adidas,75156.16,62310.48,DISCONTINUED,2024-08-29 23:00:00,2025-06-23 23:00:00
201597,Philips Furniture Product 1597,Home,Furniture,Philips,38781.89,25395.01,INACTIVE,2023-05-21 04:00:00,2023-05-24 04:00:00
201598,Prestige Personal Care Product 1598,Beauty,Personal Care,Prestige,61661.68,41357.24,DISCONTINUED,2024-10-09 02:00:00,2025-07-07 02:00:00
201599,LG Snacks Product 1599,Grocery,Snacks,LG,81355.59,38671.68,DISCONTINUED,2025-06-19 03:00:00,2025-10-24 03:00:00
201600,Nestle Furniture Product 1600,Home,Furniture,Nestle,96517.93,69363.88,DISCONTINUED,2023-06-09 08:00:00,2023-11-07 08:00:00
201601,Prestige Kitchen Product 1601,Home,Kitchen,Prestige,18781.91,12544.29,ACTIVE,2023-03-05 06:00:00,2023-10-22 06:00:00
201602,Adidas Snacks Product 1602,Grocery,Snacks,Adidas,50778.75,33134.98,DISCONTINUED,2024-07-17 04:00:00,2024-11-17 04:00:00
201603,Philips Furniture Product 1603,Home,Furniture,Philips,12142.07,7120.5,ACTIVE,2024-11-17 11:00:00,2025-08-11 11:00:00
201604,Samsung Beverages Product 1604,Grocery,Beverages,Samsung,93962.1,68000.49,ACTIVE,2024-06-18 14:00:00,2024-07-13 14:00:00
201605,Sony Laptops Product 1605,Electronics,Laptops,Sony,23900.67,14342.31,DISCONTINUED,2024-03-08 09:00:00,2024-03-24 09:00:00
201606,Sony Kitchen Product 1606,Home,Kitchen,Sony,70722.58,49402.33,INACTIVE,2023-08-27 14:00:00,2023-10-24 14:00:00
201607,LG Staples Product 1607,Grocery,Staples,LG,58074.94,32055.94,DISCONTINUED,2024-08-15 22:00:00,2025-03-18 22:00:00
201608,Nestle Laptops Product 1608,Electronics,Laptops,Nestle,44740.51,23848.61,DISCONTINUED,2023-09-21 17:00:00,2024-02-13 17:00:00
201609,Apple Accessories Product 1609,Electronics,Accessories,Apple,97399.83,62118.52,DISCONTINUED,2024-10-30 23:00:00,2024-11-08 23:00:00
201610,Sony Laptops Product 1610,Electronics,Laptops,Sony,34574.05,25090.33,ACTIVE,2023-04-02 19:00:00,2023-08-23 19:00:00
201611,LG Hair Care Product 1611,Beauty,Hair Care,LG,42351.44,21035.71,ACTIVE,2023-08-07 04:00:00,2024-01-02 04:00:00
201612,Nestle Snacks Product 1612,Grocery,Snacks,Nestle,48802.74,38040.5,INACTIVE,2024-05-18 18:00:00,2024-11-02 18:00:00
201613,Adidas Mobiles Product 1613,Electronics,Mobiles,Adidas,22740.9,19228.75,ACTIVE,2024-10-17 22:00:00,2025-04-09 22:00:00
201614,Sony Staples Product 1614,Grocery,Staples,Sony,85334.08,40701.24,DISCONTINUED,2024-12-02 21:00:00,2025-08-22 21:00:00
201615,Sony Accessories Product 1615,Electronics,Accessories,Sony,56752.03,34270.36,ACTIVE,2025-01-07 19:00:00,2025-10-28 19:00:00
201616,Prestige Men Product 1616,Fashion,Men,Prestige,86504.85,48518.32,DISCONTINUED,2024-12-30 01:00:00,2025-02-26 01:00:00
201617,Apple Staples Product 1617,Grocery,Staples,Apple,39313.16,33393.79,DISCONTINUED,2024-03-23 13:00:00,2025-01-08 13:00:00
201618,LG Beverages Product 1618,Grocery,Beverages,LG,90112.19,64450.32,INACTIVE,2025-03-15 07:00:00,2025-04-06 07:00:00
201619,Nike Staples Product 1619,Grocery,Staples,Nike,76829.93,37126.8,ACTIVE,2023-12-29 18:00:00,2024-04-17 18:00:00
201620,Puma Decor Product 1620,Home,Decor,Puma,82810.55,57180.38,INACTIVE,2024-06-14 16:00:00,2024-09-10 16:00:00
201621,Sony Kitchen Product 1621,Home,Kitchen,Sony,80686.07,71969.9,ACTIVE,2023-09-25 13:00:00,2024-07-10 13:00:00
201622,Philips Mobiles Product 1622,Electronics,Mobiles,Philips,59146.72,34282.93,ACTIVE,2023-10-07 10:00:00,2024-03-05 10:00:00
201623,Nestle Accessories Product 1623,Electronics,Accessories,Nestle,296.98,233.87,ACTIVE,2024-01-31 14:00:00,2024-09-15 14:00:00
201624,Adidas Hair Care Product 1624,Beauty,Hair Care,Adidas,878.28,703.37,DISCONTINUED,2024-04-08 05:00:00,2024-09-04 05:00:00
201625,Samsung Men Product 1625,Fashion,Men,Samsung,97491.35,46447.42,DISCONTINUED,2024-03-18 18:00:00,2024-07-18 18:00:00
201626,Apple Staples Product 1626,Grocery,Staples,Apple,52487.48,30765.17,INACTIVE,2024-11-17 20:00:00,2024-12-22 20:00:00
201627,Puma Furniture Product 1627,Home,Furniture,Puma,51599.24,44576.68,INACTIVE,2025-03-31 10:00:00,2025-06-04 10:00:00
201628,Apple Furniture Product 1628,Home,Furniture,Apple,43608.22,22737.74,INACTIVE,2025-04-12 22:00:00,2025-05-01 22:00:00
201629,Lakme Personal Care Product 1629,Beauty,Personal Care,Lakme,15012.09,8584.72,INACTIVE,2023-05-19 04:00:00,2023-08-18 04:00:00
201630,Nike Kitchen Product 1630,Home,Kitchen,Nike,15830.7,7125.96,ACTIVE,2024-03-19 12:00:00,2024-11-12 12:00:00
201631,Nike Snacks Product 1631,Grocery,Snacks,Nike,89282.3,59327.17,DISCONTINUED,2024-10-26 12:00:00,2024-11-17 12:00:00
201632,Philips Hair Care Product 1632,Beauty,Hair Care,Philips,47486.87,25622.72,INACTIVE,2023-08-21 09:00:00,2023-12-29 09:00:00
201633,Lakme Beverages Product 1633,Grocery,Beverages,Lakme,89374.99,67621.85,INACTIVE,2023-10-22 01:00:00,2024-06-25 01:00:00
201634,Prestige Skin Care Product 1634,Beauty,Skin Care,Prestige,22355.88,12398.86,ACTIVE,2024-03-02 02:00:00,2024-05-04 02:00:00
201635,Sony Skin Care Product 1635,Beauty,Skin Care,Sony,10036.64,8610.41,ACTIVE,2023-12-04 06:00:00,2024-05-15 06:00:00
201636,Nike Footwear Product 1636,Fashion,Footwear,Nike,87257.52,56822.97,ACTIVE,2025-01-14 00:00:00,2025-09-06 00:00:00
201637,Samsung Personal Care Product 1637,Beauty,Personal Care,Samsung,92949.47,72774.07,DISCONTINUED,2024-01-06 05:00:00,2024-02-13 05:00:00
201638,Philips Furniture Product 1638,Home,Furniture,Philips,2313.05,1296.3,INACTIVE,2024-02-21 19:00:00,2024-03-15 19:00:00
201639,Philips Women Product 1639,Fashion,Women,Philips,64216.01,55866.22,INACTIVE,2024-11-15 02:00:00,2024-12-08 02:00:00
201640,Samsung Furniture Product 1640,Home,Furniture,Samsung,84655.75,62862.81,INACTIVE,2023-05-16 18:00:00,2024-01-22 18:00:00
201641,Sony Hair Care Product 1641,Beauty,Hair Care,Sony,16583.15,12530.12,INACTIVE,2023-04-18 13:00:00,2023-09-27 13:00:00
201642,Samsung Snacks Product 1642,Grocery,Snacks,Samsung,99007.52,49499.12,ACTIVE,2024-05-16 10:00:00,2025-02-19 10:00:00
201643,Lakme Laptops Product 1643,Electronics,Laptops,Lakme,23086.25,16949.19,ACTIVE,2023-03-27 08:00:00,2023-09-23 08:00:00
201644,Nestle Decor Product 1644,Home,Decor,Nestle,88742.2,57201.57,INACTIVE,2023-02-15 18:00:00,2023-04-22 18:00:00
201645,Philips Kitchen Product 1645,Home,Kitchen,Philips,47606.08,34403.08,INACTIVE,2023-05-22 08:00:00,2024-01-09 08:00:00
201646,Adidas Personal Care Product 1646,Beauty,Personal Care,Adidas,74690.58,38833.95,ACTIVE,2023-01-07 17:00:00,2023-07-01 17:00:00
201647,Apple Decor Product 1647,Home,Decor,Apple,99759.63,48570.59,INACTIVE,2023-06-25 16:00:00,2023-07-05 16:00:00
201648,Adidas Personal Care Product 1648,Beauty,Personal Care,Adidas,70990.62,40088.57,INACTIVE,2023-03-03 06:00:00,2023-03-22 06:00:00
201649,Lakme Women Product 1649,Fashion,Women,Lakme,55654.84,47561.28,ACTIVE,2024-12-11 22:00:00,2025-05-29 22:00:00
